source_row,timestamp,CO(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,eligible,missing_target,all_predictors_missing
1190,2004-04-29 06:00:00,1.5,1097.0,956.0,827.0,1620.0,1047.0,12.9,66.5,0.9846,True,False,False
1191,2004-04-29 07:00:00,4.9,1674.0,1547.0,539.0,2405.0,1665.0,14.8,61.3,1.0237,True,False,False
1192,2004-04-29 08:00:00,7.2,1771.0,1690.0,461.0,2572.0,1982.0,16.1,56.5,1.0274,True,False,False
1193,2004-04-29 09:00:00,3.5,1408.0,1241.0,648.0,1886.0,1711.0,18.6,47.8,1.0143,True,False,False
1194,2004-04-29 10:00:00,2.1,1156.0,1009.0,875.0,1583.0,1204.0,23.8,30.2,0.8771,True,False,False
1195,2004-04-29 11:00:00,1.5,1042.0,941.0,971.0,1491.0,871.0,25.4,25.0,0.7966,True,False,False
1196,2004-04-29 12:00:00,2.0,1167.0,1128.0,829.0,1716.0,1040.0,25.6,25.5,0.8234,True,False,False
1197,2004-04-29 13:00:00,3.8,1398.0,1360.0,656.0,2037.0,1439.0,24.9,29.9,0.9325,True,False,False
1198,2004-04-29 14:00:00,3.4,1458.0,1321.0,654.0,2023.0,1516.0,22.4,37.9,1.016,True,False,False
1199,2004-04-29 15:00:00,4.4,1554.0,1379.0,614.0,2151.0,1693.0,21.7,44.0,1.1242,True,False,False
1200,2004-04-29 16:00:00,3.9,1495.0,1331.0,615.0,2069.0,1635.0,21.4,44.4,1.1176,True,False,False
1201,2004-04-29 17:00:00,4.9,1560.0,1424.0,579.0,2176.0,1688.0,20.8,45.3,1.1016,True,False,False
1202,2004-04-29 18:00:00,5.4,1664.0,1519.0,553.0,2312.0,1820.0,20.2,48.6,1.1354,True,False,False
1203,2004-04-29 19:00:00,6.5,1761.0,1610.0,502.0,2488.0,2006.0,20.2,50.8,1.1924,True,False,False
1204,2004-04-29 20:00:00,4.3,1524.0,1275.0,608.0,2046.0,1740.0,18.6,57.6,1.2233,True,False,False
1205,2004-04-29 21:00:00,2.9,1398.0,1189.0,646.0,1931.0,1577.0,18.2,58.8,1.2173,True,False,False
1206,2004-04-29 22:00:00,2.7,1342.0,1106.0,694.0,1856.0,1443.0,17.8,61.0,1.2352,True,False,False
1207,2004-04-29 23:00:00,2.8,1433.0,1104.0,681.0,1876.0,1411.0,17.0,70.7,1.3554,True,False,False
1208,2004-04-30 00:00:00,2.3,1297.0,1019.0,733.0,1823.0,1217.0,16.2,76.9,1.4051,True,False,False
1209,2004-04-30 01:00:00,1.7,1179.0,884.0,830.0,1696.0,1086.0,15.7,78.6,1.3943,True,False,False
1210,2004-04-30 02:00:00,1.2,1097.0,809.0,897.0,1628.0,1050.0,15.7,78.4,1.3917,True,False,False
1211,2004-04-30 03:00:00,1.0,1054.0,761.0,963.0,1598.0,965.0,15.7,77.4,1.3683,True,False,False
1212,2004-04-30 04:00:00,,1017.0,711.0,1009.0,1554.0,906.0,15.4,78.5,1.3635,False,True,False
1213,2004-04-30 05:00:00,0.8,1005.0,738.0,1005.0,1563.0,917.0,15.7,74.7,1.3194,True,False,False
1214,2004-04-30 06:00:00,1.7,1206.0,949.0,818.0,1771.0,1116.0,15.9,73.1,1.3136,True,False,False
1215,2004-04-30 07:00:00,3.0,1458.0,1249.0,662.0,2033.0,1380.0,16.6,68.2,1.2737,True,False,False
1216,2004-04-30 08:00:00,3.4,1405.0,1295.0,638.0,2065.0,1378.0,18.7,57.6,1.2323,True,False,False
1217,2004-04-30 09:00:00,3.3,1381.0,1199.0,685.0,1970.0,1365.0,17.6,65.0,1.2945,True,False,False
1218,2004-04-30 10:00:00,2.7,1315.0,1072.0,736.0,1833.0,1273.0,16.3,73.2,1.3458,True,False,False
1219,2004-04-30 11:00:00,2.6,1332.0,1082.0,707.0,1889.0,1242.0,16.0,78.5,1.4209,True,False,False
1220,2004-04-30 12:00:00,3.2,1362.0,1145.0,673.0,1973.0,1294.0,17.3,72.4,1.4125,True,False,False
1221,2004-04-30 13:00:00,3.4,1399.0,1222.0,643.0,2061.0,1413.0,19.4,60.9,1.3545,True,False,False
1222,2004-04-30 14:00:00,2.6,1310.0,1160.0,695.0,1939.0,1224.0,21.4,50.9,1.2823,True,False,False
1223,2004-04-30 15:00:00,3.4,1399.0,1201.0,699.0,1971.0,1318.0,22.7,45.8,1.2465,True,False,False
1224,2004-04-30 16:00:00,4.0,1524.0,1239.0,644.0,2139.0,1404.0,20.9,60.8,1.4852,True,False,False
1225,2004-04-30 17:00:00,4.5,1487.0,1274.0,641.0,2133.0,1471.0,21.0,54.3,1.3353,True,False,False
1226,2004-04-30 18:00:00,4.2,1480.0,1324.0,622.0,2162.0,1623.0,20.8,54.4,1.3194,True,False,False
1227,2004-04-30 19:00:00,5.7,1626.0,1476.0,555.0,2356.0,1786.0,19.8,58.6,1.3392,True,False,False
1228,2004-04-30 20:00:00,4.4,1449.0,1282.0,625.0,2100.0,1569.0,19.1,61.1,1.3345,True,False,False
1229,2004-04-30 21:00:00,3.1,1363.0,1152.0,684.0,1951.0,1495.0,18.2,65.4,1.3529,True,False,False
1230,2004-04-30 22:00:00,3.0,1371.0,1136.0,689.0,1927.0,1471.0,18.1,66.1,1.3579,True,False,False
1231,2004-04-30 23:00:00,3.1,1406.0,1107.0,718.0,1872.0,1384.0,17.7,66.9,1.3422,True,False,False
1232,2004-05-01 00:00:00,3.5,1425.0,1155.0,709.0,1936.0,1789.0,17.8,66.8,1.346,True,False,False
1233,2004-05-01 01:00:00,2.4,1179.0,951.0,826.0,1724.0,1323.0,17.3,68.3,1.3346,True,False,False
1234,2004-05-01 02:00:00,1.6,1047.0,833.0,939.0,1647.0,1081.0,16.5,70.2,1.3099,True,False,False
1235,2004-05-01 03:00:00,1.3,1009.0,825.0,950.0,1629.0,938.0,15.7,73.1,1.2902,True,False,False
1236,2004-05-01 04:00:00,,882.0,685.0,1134.0,1492.0,673.0,16.2,69.9,1.2756,False,True,False
1237,2004-05-01 05:00:00,0.6,858.0,624.0,1205.0,1434.0,543.0,16.7,67.1,1.2619,True,False,False
1238,2004-05-01 06:00:00,0.7,875.0,659.0,1180.0,1452.0,561.0,16.7,66.9,1.2631,True,False,False
1239,2004-05-01 07:00:00,1.2,1012.0,833.0,916.0,1632.0,862.0,16.9,66.5,1.2688,True,False,False
1240,2004-05-01 08:00:00,1.5,1049.0,836.0,926.0,1615.0,901.0,17.7,62.0,1.2458,True,False,False
1241,2004-05-01 09:00:00,1.8,1131.0,932.0,854.0,1693.0,1048.0,19.4,54.6,1.2184,True,False,False
1242,2004-05-01 10:00:00,2.1,1120.0,931.0,886.0,1652.0,971.0,21.6,46.1,1.1725,True,False,False
1243,2004-05-01 11:00:00,1.9,1117.0,946.0,909.0,1657.0,915.0,24.6,36.7,1.1202,True,False,False
1244,2004-05-01 12:00:00,2.0,1110.0,948.0,901.0,1632.0,891.0,26.0,31.9,1.0566,True,False,False
1245,2004-05-01 13:00:00,1.3,962.0,816.0,1044.0,1489.0,628.0,25.6,31.5,1.0184,True,False,False
1246,2004-05-01 14:00:00,1.3,963.0,835.0,1029.0,1495.0,556.0,24.8,34.8,1.0716,True,False,False
1247,2004-05-01 15:00:00,1.8,1050.0,948.0,928.0,1584.0,652.0,26.1,30.3,1.0101,True,False,False
1248,2004-05-01 16:00:00,2.0,1053.0,911.0,949.0,1603.0,683.0,25.5,33.5,1.0767,True,False,False
1249,2004-05-01 17:00:00,1.8,1045.0,910.0,948.0,1598.0,624.0,23.7,37.2,1.0746,True,False,False
1250,2004-05-01 18:00:00,2.4,1124.0,1013.0,849.0,1676.0,733.0,22.3,38.9,1.0324,True,False,False
1251,2004-05-01 19:00:00,4.0,1330.0,1140.0,759.0,1780.0,1062.0,20.7,42.8,1.0298,True,False,False
1252,2004-05-01 20:00:00,2.8,1171.0,1006.0,835.0,1674.0,988.0,19.0,51.7,1.1222,True,False,False
1253,2004-05-01 21:00:00,2.0,1085.0,954.0,866.0,1656.0,871.0,17.8,55.5,1.1174,True,False,False
1254,2004-05-01 22:00:00,3.6,1358.0,1144.0,727.0,1851.0,1243.0,17.4,57.6,1.1342,True,False,False
1255,2004-05-01 23:00:00,3.7,1385.0,1094.0,765.0,1769.0,1175.0,17.6,58.5,1.1645,True,False,False
1256,2004-05-02 00:00:00,2.3,1167.0,914.0,876.0,1599.0,1126.0,17.2,59.3,1.1551,True,False,False
1257,2004-05-02 01:00:00,1.8,1072.0,894.0,893.0,1646.0,1118.0,17.1,60.4,1.1633,True,False,False
1258,2004-05-02 02:00:00,0.9,938.0,789.0,989.0,1536.0,864.0,16.4,62.2,1.1507,True,False,False
1259,2004-05-02 03:00:00,1.6,1000.0,838.0,910.0,1580.0,942.0,14.8,67.6,1.1352,True,False,False
1260,2004-05-02 04:00:00,,854.0,670.0,1141.0,1460.0,684.0,14.8,65.8,1.1028,False,True,False
1261,2004-05-02 05:00:00,0.6,815.0,628.0,1212.0,1426.0,689.0,14.7,65.2,1.0811,True,False,False
1262,2004-05-02 06:00:00,0.7,866.0,689.0,1138.0,1456.0,767.0,13.1,70.2,1.0554,True,False,False
1263,2004-05-02 07:00:00,0.8,911.0,751.0,1036.0,1518.0,817.0,14.3,66.2,1.0728,True,False,False
1264,2004-05-02 08:00:00,1.2,988.0,806.0,951.0,1568.0,940.0,16.0,61.6,1.1083,True,False,False
1265,2004-05-02 09:00:00,1.4,1046.0,851.0,920.0,1595.0,908.0,17.7,56.4,1.1342,True,False,False
1266,2004-05-02 10:00:00,1.6,1085.0,918.0,890.0,1639.0,871.0,21.3,44.7,1.1157,True,False,False
1267,2004-05-02 11:00:00,1.3,1008.0,816.0,1015.0,1531.0,689.0,23.6,36.4,1.0431,True,False,False
1268,2004-05-02 12:00:00,1.3,1004.0,821.0,1031.0,1510.0,629.0,24.3,34.0,1.0149,True,False,False
1269,2004-05-02 13:00:00,1.1,948.0,754.0,1086.0,1436.0,602.0,24.4,32.7,0.9863,True,False,False
1270,2004-05-02 14:00:00,1.2,1026.0,847.0,1010.0,1519.0,617.0,24.6,31.7,0.9647,True,False,False
1271,2004-05-02 15:00:00,1.5,1047.0,859.0,948.0,1538.0,677.0,23.9,34.3,1.002,True,False,False
1272,2004-05-02 16:00:00,1.1,1018.0,790.0,1047.0,1443.0,580.0,25.9,28.1,0.9258,True,False,False
1273,2004-05-02 17:00:00,1.9,1160.0,957.0,884.0,1637.0,861.0,24.5,32.3,0.9815,True,False,False
1274,2004-05-02 18:00:00,2.3,1269.0,1047.0,809.0,1721.0,1080.0,22.6,39.3,1.06,True,False,False
1275,2004-05-02 19:00:00,3.3,1394.0,1111.0,736.0,1853.0,1288.0,21.2,47.5,1.1828,True,False,False
1276,2004-05-02 20:00:00,2.6,1292.0,1003.0,789.0,1753.0,1163.0,19.9,54.9,1.2632,True,False,False
1277,2004-05-02 21:00:00,2.2,1212.0,966.0,840.0,1691.0,1043.0,19.4,52.1,1.1642,True,False,False
1278,2004-05-02 22:00:00,2.3,1137.0,985.0,858.0,1607.0,1045.0,19.4,42.6,0.9485,True,False,False
1279,2004-05-02 23:00:00,2.0,1080.0,910.0,923.0,1548.0,929.0,19.1,44.1,0.966,True,False,False
1280,2004-05-03 00:00:00,1.6,1031.0,861.0,903.0,1534.0,825.0,18.0,49.3,1.0086,True,False,False
1281,2004-05-03 01:00:00,0.8,917.0,654.0,1169.0,1414.0,545.0,17.6,54.6,1.0918,True,False,False
1282,2004-05-03 02:00:00,0.6,888.0,598.0,1228.0,1397.0,500.0,16.4,62.1,1.1493,True,False,False
1283,2004-05-03 03:00:00,0.4,872.0,564.0,1284.0,1385.0,494.0,15.6,65.3,1.1484,True,False,False
1284,2004-05-03 04:00:00,,876.0,547.0,1256.0,1351.0,505.0,16.0,61.4,1.1043,False,True,False
1285,2004-05-03 05:00:00,0.7,964.0,697.0,1067.0,1516.0,717.0,15.8,64.3,1.1416,True,False,False
1286,2004-05-03 06:00:00,1.3,1147.0,906.0,815.0,1687.0,1126.0,16.0,65.8,1.1844,True,False,False
1287,2004-05-03 07:00:00,3.4,1493.0,1328.0,577.0,2193.0,1597.0,16.8,62.5,1.1869,True,False,False
1288,2004-05-03 08:00:00,4.7,1597.0,1466.0,518.0,2400.0,1687.0,16.9,66.1,1.2613,True,False,False
1289,2004-05-03 09:00:00,3.4,1483.0,1222.0,597.0,2054.0,1529.0,17.4,68.9,1.3557,True,False,False
1290,2004-05-03 10:00:00,2.5,1222.0,1080.0,742.0,1755.0,1366.0,21.4,45.0,1.1291,True,False,False
1291,2004-05-03 11:00:00,2.0,1060.0,1010.0,858.0,1623.0,1074.0,23.9,30.7,0.9002,True,False,False
1292,2004-05-03 12:00:00,1.9,1048.0,1013.0,886.0,1584.0,940.0,26.8,25.2,0.8721,True,False,False
1293,2004-05-03 13:00:00,1.7,1051.0,1008.0,911.0,1561.0,921.0,28.4,23.6,0.8983,True,False,False
1294,2004-05-03 14:00:00,1.4,998.0,977.0,947.0,1496.0,695.0,30.3,20.1,0.8539,True,False,False
1295,2004-05-03 15:00:00,1.5,1058.0,1023.0,896.0,1580.0,795.0,30.9,19.7,0.8649,True,False,False
1296,2004-05-03 16:00:00,2.4,1203.0,1204.0,790.0,1744.0,1079.0,30.2,20.5,0.8672,True,False,False
1297,2004-05-03 17:00:00,3.9,1491.0,1392.0,630.0,2149.0,1473.0,26.4,34.6,1.1724,True,False,False
1298,2004-05-03 18:00:00,4.2,1467.0,1385.0,623.0,2084.0,1493.0,24.9,39.4,1.2268,True,False,False
1299,2004-05-03 19:00:00,3.7,1407.0,1279.0,660.0,2009.0,1308.0,23.5,43.7,1.2484,True,False,False
1300,2004-05-03 20:00:00,3.2,1324.0,1086.0,692.0,1903.0,1189.0,19.3,63.1,1.4028,True,False,False
1301,2004-05-03 21:00:00,2.0,1214.0,970.0,777.0,1771.0,1076.0,18.7,64.6,1.3836,True,False,False
1302,2004-05-03 22:00:00,1.1,1016.0,780.0,967.0,1566.0,806.0,19.5,57.1,1.2806,True,False,False
1303,2004-05-03 23:00:00,1.5,1135.0,842.0,872.0,1653.0,973.0,18.9,62.5,1.3521,True,False,False
1304,2004-05-04 00:00:00,1.3,1065.0,789.0,936.0,1620.0,929.0,18.4,65.8,1.3802,True,False,False
1305,2004-05-04 01:00:00,1.0,999.0,692.0,1038.0,1588.0,778.0,16.4,79.2,1.4681,True,False,False
1306,2004-05-04 02:00:00,0.6,911.0,599.0,1189.0,1517.0,633.0,16.1,80.0,1.4562,True,False,False
1307,2004-05-04 03:00:00,0.4,873.0,545.0,1308.0,1471.0,497.0,15.6,81.0,1.4302,True,False,False
1308,2004-05-04 04:00:00,,881.0,546.0,1335.0,1465.0,458.0,15.6,81.0,1.4216,False,True,False
1309,2004-05-04 05:00:00,0.6,967.0,646.0,1117.0,1552.0,579.0,15.7,80.5,1.4236,True,False,False
1310,2004-05-04 06:00:00,1.9,1280.0,976.0,780.0,1912.0,1003.0,16.0,80.8,1.4602,True,False,False
1311,2004-05-04 07:00:00,4.5,1564.0,1379.0,552.0,2306.0,1393.0,16.6,78.0,1.4572,True,False,False
1312,2004-05-04 08:00:00,4.3,1505.0,1358.0,556.0,2248.0,1406.0,16.1,79.2,1.4398,True,False,False
1313,2004-05-04 09:00:00,3.2,1309.0,1186.0,649.0,1973.0,1308.0,17.7,70.8,1.4171,True,False,False
1314,2004-05-04 10:00:00,1.3,1035.0,895.0,898.0,1657.0,863.0,20.3,54.8,1.2867,True,False,False
1315,2004-05-04 11:00:00,2.2,1148.0,1062.0,753.0,1825.0,1004.0,21.2,49.3,1.2271,True,False,False
1316,2004-05-04 12:00:00,2.6,1152.0,1104.0,725.0,1860.0,1023.0,21.5,47.9,1.2178,True,False,False
1317,2004-05-04 13:00:00,2.3,1131.0,1059.0,772.0,1784.0,978.0,21.4,47.7,1.2047,True,False,False
1318,2004-05-04 14:00:00,2.4,1142.0,1053.0,753.0,1814.0,979.0,20.4,54.0,1.2757,True,False,False
1319,2004-05-04 15:00:00,2.6,1197.0,1082.0,753.0,1851.0,971.0,19.9,57.1,1.3158,True,False,False
1320,2004-05-04 16:00:00,1.2,960.0,828.0,971.0,1565.0,617.0,19.9,55.2,1.2701,True,False,False
1321,2004-05-04 17:00:00,1.6,1077.0,1001.0,836.0,1764.0,717.0,19.5,55.7,1.2512,True,False,False
1322,2004-05-04 18:00:00,3.9,1377.0,1313.0,612.0,2120.0,1220.0,18.3,62.8,1.3127,True,False,False
1323,2004-05-04 19:00:00,4.7,1405.0,1353.0,602.0,2185.0,1296.0,17.2,68.3,1.3289,True,False,False
1324,2004-05-04 20:00:00,5.4,1484.0,1319.0,591.0,2166.0,1413.0,16.1,75.2,1.3654,True,False,False
1325,2004-05-04 21:00:00,3.0,1187.0,1042.0,766.0,1840.0,1093.0,16.6,70.8,1.3253,True,False,False
1326,2004-05-04 22:00:00,0.9,870.0,729.0,1096.0,1475.0,586.0,18.5,56.0,1.181,True,False,False
1327,2004-05-04 23:00:00,1.1,932.0,765.0,1054.0,1543.0,575.0,17.3,59.5,1.1667,True,False,False
1328,2004-05-05 00:00:00,0.7,830.0,608.0,1282.0,1370.0,441.0,18.6,52.3,1.1121,True,False,False
1329,2004-05-05 01:00:00,0.5,778.0,534.0,1480.0,1294.0,358.0,19.0,49.8,1.0831,True,False,False
1330,2004-05-05 02:00:00,0.5,820.0,541.0,1450.0,1360.0,377.0,15.7,64.5,1.14,True,False,False
1331,2004-05-05 03:00:00,0.5,842.0,565.0,1327.0,1399.0,437.0,15.5,66.9,1.1691,True,False,False
1332,2004-05-05 04:00:00,,867.0,589.0,1267.0,1439.0,468.0,14.7,74.1,1.2302,False,True,False
1333,2004-05-05 05:00:00,0.8,927.0,682.0,1109.0,1526.0,580.0,14.6,77.1,1.2727,True,False,False
1334,2004-05-05 06:00:00,1.3,1060.0,851.0,912.0,1673.0,805.0,14.5,78.3,1.2851,True,False,False
1335,2004-05-05 07:00:00,3.5,1440.0,1271.0,630.0,2163.0,1273.0,15.1,76.8,1.3061,True,False,False
1336,2004-05-05 08:00:00,,1449.0,1350.0,571.0,2264.0,1452.0,16.4,70.8,1.3088,False,True,False
1337,2004-05-05 09:00:00,3.9,1384.0,1265.0,620.0,2143.0,1307.0,16.4,72.4,1.3379,True,False,False
1338,2004-05-05 10:00:00,2.9,1172.0,1085.0,737.0,1876.0,1102.0,16.3,68.6,1.2657,True,False,False
1339,2004-05-05 11:00:00,2.6,1143.0,1083.0,735.0,1887.0,1083.0,17.2,62.9,1.2228,True,False,False
1340,2004-05-05 12:00:00,3.0,1167.0,1134.0,709.0,1920.0,1083.0,17.4,61.1,1.206,True,False,False
1341,2004-05-05 13:00:00,3.7,1303.0,1288.0,618.0,2116.0,1236.0,16.8,66.8,1.2691,True,False,False
1342,2004-05-05 14:00:00,3.9,1264.0,1279.0,631.0,2049.0,1223.0,17.3,62.6,1.226,True,False,False
1343,2004-05-05 15:00:00,3.5,1242.0,1193.0,684.0,1945.0,1175.0,17.5,60.8,1.2029,True,False,False
1344,2004-05-05 16:00:00,2.4,1070.0,1022.0,824.0,1740.0,933.0,17.5,59.2,1.1725,True,False,False
1345,2004-05-05 17:00:00,1.6,981.0,978.0,857.0,1682.0,835.0,17.7,56.9,1.1392,True,False,False
1346,2004-05-05 18:00:00,3.0,1198.0,1136.0,717.0,1870.0,1291.0,17.1,61.5,1.1873,True,False,False
1347,2004-05-05 19:00:00,1.6,1000.0,918.0,881.0,1661.0,802.0,17.5,63.9,1.2667,True,False,False
1348,2004-05-05 20:00:00,2.1,1110.0,949.0,850.0,1733.0,842.0,15.9,70.7,1.2672,True,False,False
1349,2004-05-05 21:00:00,1.8,1023.0,854.0,918.0,1637.0,744.0,15.1,75.1,1.2799,True,False,False
1350,2004-05-05 22:00:00,1.1,861.0,695.0,1130.0,1438.0,500.0,13.9,72.5,1.1502,True,False,False
1351,2004-05-05 23:00:00,1.5,969.0,760.0,1059.0,1518.0,560.0,12.0,79.8,1.1175,True,False,False
1352,2004-05-06 00:00:00,1.4,898.0,741.0,1085.0,1468.0,589.0,12.5,75.8,1.0938,True,False,False
1353,2004-05-06 01:00:00,0.9,835.0,674.0,1201.0,1416.0,488.0,12.0,75.0,1.0499,True,False,False
1354,2004-05-06 02:00:00,0.5,766.0,523.0,1534.0,1310.0,387.0,12.6,72.2,1.0503,True,False,False
1355,2004-05-06 03:00:00,0.4,743.0,502.0,1635.0,1292.0,355.0,12.7,71.6,1.0486,True,False,False
1356,2004-05-06 04:00:00,,758.0,517.0,1625.0,1294.0,351.0,13.1,67.1,1.0079,False,True,False
1357,2004-05-06 05:00:00,0.6,804.0,604.0,1366.0,1357.0,420.0,13.2,64.6,0.9774,True,False,False
1358,2004-05-06 06:00:00,1.3,948.0,817.0,1048.0,1546.0,695.0,13.1,65.6,0.9815,True,False,False
1359,2004-05-06 07:00:00,2.9,1204.0,1205.0,729.0,1984.0,1139.0,14.7,58.5,0.9688,True,False,False
1360,2004-05-06 08:00:00,3.6,1231.0,1304.0,652.0,2029.0,1315.0,15.9,53.1,0.9529,True,False,False
1361,2004-05-06 09:00:00,3.4,1176.0,1191.0,705.0,1836.0,1217.0,17.9,46.1,0.9388,True,False,False
1362,2004-05-06 10:00:00,2.5,1043.0,1066.0,789.0,1692.0,1014.0,20.2,37.7,0.8833,True,False,False
1363,2004-05-06 11:00:00,2.1,992.0,970.0,869.0,1624.0,884.0,18.5,42.8,0.9026,True,False,False
1364,2004-05-06 12:00:00,1.1,885.0,772.0,1035.0,1450.0,524.0,13.0,64.3,0.9586,True,False,False
1365,2004-05-06 13:00:00,1.8,991.0,937.0,874.0,1581.0,644.0,15.1,54.5,0.9309,True,False,False
1366,2004-05-06 14:00:00,3.0,1182.0,1119.0,733.0,1831.0,1032.0,13.6,65.5,1.0184,True,False,False
1367,2004-05-06 15:00:00,3.1,1191.0,1074.0,741.0,1816.0,1038.0,12.3,78.3,1.1154,True,False,False
1368,2004-05-06 16:00:00,3.6,1272.0,1136.0,730.0,1869.0,1077.0,12.7,74.2,1.0863,True,False,False
1369,2004-05-06 17:00:00,3.3,1138.0,1063.0,804.0,1728.0,983.0,14.4,64.2,1.049,True,False,False
1370,2004-05-06 18:00:00,1.8,1008.0,954.0,892.0,1626.0,834.0,15.6,58.3,1.0266,True,False,False
1371,2004-05-06 19:00:00,2.1,1075.0,1015.0,824.0,1722.0,949.0,15.0,61.4,1.0385,True,False,False
1372,2004-05-06 20:00:00,2.2,1034.0,935.0,870.0,1605.0,941.0,13.7,65.8,1.0254,True,False,False
1373,2004-05-06 21:00:00,1.6,934.0,841.0,973.0,1497.0,756.0,12.3,66.4,0.944,True,False,False
1374,2004-05-06 22:00:00,0.9,883.0,705.0,1133.0,1422.0,655.0,15.4,58.8,1.0215,True,False,False
1375,2004-05-06 23:00:00,1.8,1021.0,871.0,938.0,1586.0,805.0,14.1,64.9,1.0405,True,False,False
1376,2004-05-07 00:00:00,2.3,1059.0,907.0,879.0,1579.0,970.0,13.8,64.7,1.0168,True,False,False
1377,2004-05-07 01:00:00,2.0,1023.0,878.0,896.0,1568.0,969.0,13.5,67.8,1.042,True,False,False
1378,2004-05-07 02:00:00,0.9,855.0,669.0,1160.0,1427.0,671.0,13.7,69.4,1.0794,True,False,False
1379,2004-05-07 03:00:00,0.6,826.0,616.0,1227.0,1384.0,575.0,13.9,67.7,1.0712,True,False,False
1380,2004-05-07 04:00:00,,831.0,602.0,1269.0,1386.0,535.0,14.0,67.8,1.0787,False,True,False
1381,2004-05-07 05:00:00,0.7,817.0,639.0,1260.0,1364.0,489.0,14.6,61.1,1.0075,True,False,False
1382,2004-05-07 06:00:00,1.5,972.0,880.0,964.0,1590.0,689.0,14.3,60.5,0.9847,True,False,False
1383,2004-05-07 07:00:00,3.7,1200.0,1290.0,657.0,2014.0,1196.0,14.9,56.9,0.9582,True,False,False
1384,2004-05-07 08:00:00,4.2,1234.0,1355.0,621.0,2095.0,1266.0,16.4,50.2,0.9286,True,False,False
1385,2004-05-07 09:00:00,3.4,1164.0,1148.0,741.0,1824.0,1130.0,16.0,50.9,0.9211,True,False,False
1386,2004-05-07 10:00:00,2.4,976.0,952.0,878.0,1582.0,834.0,18.6,42.8,0.9091,True,False,False
1387,2004-05-07 11:00:00,1.3,844.0,825.0,1027.0,1405.0,536.0,19.7,33.7,0.7646,True,False,False
1388,2004-05-07 12:00:00,1.5,851.0,906.0,989.0,1418.0,545.0,21.2,27.7,0.6864,True,False,False
1389,2004-05-07 13:00:00,2.2,926.0,1010.0,904.0,1526.0,720.0,19.7,28.5,0.6445,True,False,False
1390,2004-05-07 14:00:00,1.8,890.0,950.0,940.0,1460.0,655.0,19.8,29.7,0.678,True,False,False
1391,2004-05-07 15:00:00,1.9,921.0,914.0,937.0,1481.0,614.0,19.2,35.6,0.7856,True,False,False
1392,2004-05-07 16:00:00,2.3,1052.0,956.0,869.0,1600.0,725.0,14.2,60.5,0.9765,True,False,False
1393,2004-05-07 17:00:00,3.6,1247.0,1238.0,691.0,1948.0,1036.0,12.9,69.1,1.0249,True,False,False
1394,2004-05-07 18:00:00,4.3,1205.0,1222.0,684.0,1911.0,1127.0,12.7,70.4,1.0294,True,False,False
1395,2004-05-07 19:00:00,2.2,1016.0,995.0,857.0,1642.0,854.0,13.9,62.7,0.9905,True,False,False
1396,2004-05-07 20:00:00,1.5,984.0,879.0,940.0,1527.0,792.0,13.9,62.9,0.9948,True,False,False
1397,2004-05-07 21:00:00,2.0,1041.0,898.0,922.0,1595.0,891.0,13.4,65.2,0.9996,True,False,False
1398,2004-05-07 22:00:00,2.0,1027.0,887.0,927.0,1568.0,876.0,13.4,64.6,0.9864,True,False,False
1399,2004-05-07 23:00:00,2.1,1025.0,869.0,954.0,1531.0,851.0,13.3,63.6,0.9677,True,False,False
1400,2004-05-08 00:00:00,1.5,984.0,829.0,1003.0,1516.0,787.0,13.3,61.8,0.9433,True,False,False
1401,2004-05-08 01:00:00,2.2,969.0,791.0,1084.0,1446.0,711.0,13.6,59.7,0.9271,True,False,False
1402,2004-05-08 02:00:00,0.5,758.0,546.0,1483.0,1252.0,396.0,14.6,53.3,0.8807,True,False,False
1403,2004-05-08 03:00:00,,767.0,547.0,1482.0,1239.0,375.0,14.3,51.7,0.8412,False,True,False
1404,2004-05-08 04:00:00,,772.0,518.0,1544.0,1202.0,343.0,10.9,67.5,0.8785,False,True,False
1405,2004-05-08 05:00:00,,831.0,557.0,1480.0,1257.0,401.0,7.4,85.2,0.8808,False,True,False
1406,2004-05-08 06:00:00,,871.0,628.0,1243.0,1329.0,518.0,8.7,81.5,0.919,False,True,False
1407,2004-05-08 07:00:00,,995.0,808.0,1028.0,1479.0,685.0,10.3,75.6,0.9458,False,True,False
1408,2004-05-08 08:00:00,,1093.0,918.0,857.0,1589.0,939.0,11.0,75.0,0.9821,False,True,False
1409,2004-05-08 09:00:00,,1079.0,885.0,884.0,1588.0,974.0,13.6,66.1,1.0236,False,True,False
1410,2004-05-08 10:00:00,,1084.0,852.0,910.0,1575.0,959.0,14.7,63.1,1.0488,False,True,False
1411,2004-05-08 11:00:00,,1204.0,982.0,791.0,1739.0,1067.0,13.8,72.3,1.1361,False,True,False
1412,2004-05-08 12:00:00,,1213.0,1018.0,760.0,1778.0,1061.0,13.3,76.8,1.1703,False,True,False
1413,2004-05-08 13:00:00,,1124.0,949.0,827.0,1671.0,1008.0,16.2,60.0,1.0937,False,True,False
1414,2004-05-08 14:00:00,,945.0,726.0,1053.0,1432.0,637.0,16.3,55.3,1.0146,False,True,False
1415,2004-05-08 15:00:00,,964.0,833.0,1003.0,1489.0,647.0,20.0,40.4,0.9354,False,True,False
