shortlist_rank,doi,doi_url,title,authors,year,venue,type,publisher,volume,issue,pages,article_number,crossref_cited_by,relevance_score,primary_topic,topics,is_review_title,is_dataset_title,has_abstract,screening_decision,screening_reason,matched_title_categories,exact_normalized_title_doi_count,provenance
,10.1039/d4tc05220j,https://doi.org/10.1039/d4tc05220j,Advances in metal oxide semiconductor gas sensor arrays based on machine learning algorithms,Jiayue Han; Huizi Li; Jiangong Cheng; Xiang Ma; Yanyan Fu,2025,Journal of Materials Chemistry C,journal-article,Royal Society of Chemistry (RSC),13,9,4285-4303,,81,9,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 475, ""api_score"": 20.54652, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 474}]"
,10.1007/s11051-005-9036-7,https://doi.org/10.1007/s11051-005-9036-7,Microfabricated gas sensor systems with sensitive nanocrystalline metal-oxide films,M. Graf; A. Gurlo; N. Bârsan; U. Weimar; A. Hierlemann,2005,Journal of Nanoparticle Research,journal-article,Springer Science and Business Media LLC,8,6,823-839,,77,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 363, ""api_score"": 21.26286, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 362}]"
,10.1109/tro.2006.878947,https://doi.org/10.1109/tro.2006.878947,Optimal sensor scheduling for resource-constrained localization of mobile robot formations,A.I. Mourikis; S.I. Roumeliotis,2006,IEEE Transactions on Robotics,journal-article,Institute of Electrical and Electronics Engineers (IEEE),22,5,917-931,,76,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor"", ""nav""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 453, ""api_score"": 21.5712, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 452}]"
,10.1016/s0967-0661(99)00028-3,https://doi.org/10.1016/s0967-0661(99)00028-3,Localization of a wheeled mobile robot by sensor data fusion based on a fuzzy logic adapted Kalman filter,L. Jetto; S. Longhi; D. Vitali,1999,Control Engineering Practice,journal-article,Elsevier BV,7,6,763-771,,75,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor"", ""nav""]",2,"[{""query_id"": ""Q08"", ""query_rank"": 280, ""api_score"": 22.969591, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 279}]"
,10.1109/jsen.2019.2910826,https://doi.org/10.1109/jsen.2019.2910826,Deep Sensor Fusion Between 2D Laser Scanner and IMU for Mobile Robot Localization,Chi Li; Sen Wang; Yan Zhuang; Fei Yan,2021,IEEE Sensors Journal,journal-article,Institute of Electrical and Electronics Engineers (IEEE),21,6,8501-8509,,72,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor"", ""nav""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 284, ""api_score"": 22.96006, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 283}]"
,10.1021/ac035432h,https://doi.org/10.1021/ac035432h,Metal Oxide-Based Monolithic Complementary Metal Oxide Semiconductor Gas Sensor Microsystem,Markus Graf; Diego Barrettino; Stefano Taschini; Christoph Hagleitner; Andreas Hierlemann; Henry Baltes,2004,Analytical Chemistry,journal-article,American Chemical Society (ACS),76,15,4437-4445,,72,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 53, ""api_score"": 25.399097, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 52}]"
,10.1155/2016/2359019,https://doi.org/10.1155/2016/2359019,Metal/Metal-Oxide Nanoclusters for Gas Sensor Applications,Ahmad I. Ayesh,2016,Journal of Nanomaterials,journal-article,Wiley,2016,,1-17,,71,9,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 26, ""api_score"": 26.350218, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 25}]"
,10.3390/molecules28186710,https://doi.org/10.3390/molecules28186710,Application of Semiconductor Metal Oxide in Chemiresistive Methane Gas Sensor: Recent Developments and Future Perspectives,Li Fu; Shixi You; Guangjun Li; Xingxing Li; Zengchang Fan,2023,Molecules,journal-article,MDPI AG,28,18,6710,,65,9,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 238, ""api_score"": 22.294548, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 237}]"
,10.1016/j.teac.2014.07.001,https://doi.org/10.1016/j.teac.2014.07.001,Nanostructured metal oxides/hydroxides-based electrochemical sensor for monitoring environmental micropollutants,Xin-Yao Yu; Zhong-Gang Liu; Xing-Jiu Huang,2014,Trends in Environmental Analytical Chemistry,journal-article,Elsevier BV,3-4,,28-35,,65,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 245, ""api_score"": 22.254032, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 244}]"
,10.1016/j.carbpol.2020.116213,https://doi.org/10.1016/j.carbpol.2020.116213,Development of cost effective metal oxide semiconductor based gas sensor over flexible chitosan/PVP blended polymeric substrate,Ritesh Kumar; Habeebur Rahman; Sapana Ranwa; Arvind Kumar; Gulshan Kumar,2020,Carbohydrate Polymers,journal-article,Elsevier BV,239,,116213,116213,63,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 368, ""api_score"": 21.24573, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 367}]"
,10.1061/(asce)ir.1943-4774.0000449,https://doi.org/10.1061/(asce)ir.1943-4774.0000449,Performance Analysis and Calibration of a New Low-Cost Capacitance Soil Moisture Sensor,George Kargas; Konstantinos X. Soulis,2012,Journal of Irrigation and Drainage Engineering,journal-article,American Society of Civil Engineers (ASCE),138,7,632-641,,63,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""calib"", ""sensor"", ""embedded""]",1,"[{""query_id"": ""Q04"", ""query_rank"": 350, ""api_score"": 22.52444, ""raw_file"": ""raw_crossref\\Q04_low_cost_particle_calibration.json"", ""raw_item_index"": 349}]"
,10.1109/tvt.2019.2893878,https://doi.org/10.1109/tvt.2019.2893878,Path Planning and Control of Mobile Robot in Road Environments Using Sensor Fusion and Active Force Control,Mohammed A. H. Ali; Musa Mailah,2019,IEEE Transactions on Vehicular Technology,journal-article,Institute of Electrical and Electronics Engineers (IEEE),68,3,2176-2195,,61,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor"", ""nav""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 330, ""api_score"": 22.48207, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 329}]"
,10.1016/j.inoche.2023.111941,https://doi.org/10.1016/j.inoche.2023.111941,Band structure and mechanism of semiconductor metal oxide heterojunction gas sensor,S. Uma; M.K. Shobana,2024,Inorganic Chemistry Communications,journal-article,Elsevier BV,160,,111941,111941,58,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 80, ""api_score"": 24.106548, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 79}]"
,10.3390/s25041248,https://doi.org/10.3390/s25041248,Sensor-Fusion Based Navigation for Autonomous Mobile Robot,Vygantas Ušinskis; Michał Nowicki; Andrius Dzedzickis; Vytautas Bučinskas,2025,Sensors,journal-article,MDPI AG,25,4,1248,,57,9,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor"", ""nav""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 55, ""api_score"": 27.463314, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 54}]"
,10.1109/tro.2008.918057,https://doi.org/10.1109/tro.2008.918057,Sensor Fusion for Compliant Robot Motion Control,Javier GÁmez GarcÍa; Anders Robertsson; Juan GÓmez Ortega; Rolf Johansson,2008,IEEE Transactions on Robotics,journal-article,Institute of Electrical and Electronics Engineers (IEEE),24,2,430-441,,57,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor"", ""nav""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 489, ""api_score"": 21.374918, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 488}]"
,10.4218/etrij.13.1912.0008,https://doi.org/10.4218/etrij.13.1912.0008,Semiconductor-Type MEMS Gas Sensor for Real-Time Environmental Monitoring Applications,Seung Eon Moon,2013,ETRI Journal,journal-article,Wiley,35,4,617-624,,55,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 153, ""api_score"": 23.07791, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 152}]"
,10.1063/1.103800,https://doi.org/10.1063/1.103800,Trench Pd/Si metal-oxide-semiconductor Schottky barrier diode for a high sensitivity hydrogen gas sensor,Y. K. Fang; S. B. Hwang; C. Y. Lin; C. C. Lee,1990,Applied Physics Letters,journal-article,AIP Publishing,57,25,2686-2688,,54,9,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 485, ""api_score"": 20.529526, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 484}]"
,10.1109/jsen.2014.2366915,https://doi.org/10.1109/jsen.2014.2366915,Low-Cost Inkjet-Printed Fully Passive RFID Tags for Calibration-Free Capacitive/Haptic Sensor Applications,Sangkil Kim; Yoshihiro Kawahara; Apostolos Georgiadis; Ana Collado; Manos M. Tentzeris,2015,IEEE Sensors Journal,journal-article,Institute of Electrical and Electronics Engineers (IEEE),15,6,3135-3145,,53,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""calib"", ""sensor"", ""embedded""]",1,"[{""query_id"": ""Q04"", ""query_rank"": 416, ""api_score"": 22.004814, ""raw_file"": ""raw_crossref\\Q04_low_cost_particle_calibration.json"", ""raw_item_index"": 415}]"
,10.1109/mass.2013.13,https://doi.org/10.1109/mass.2013.13,How Environmental Factors Impact Outdoor Wireless Sensor Networks: A Case Study,Ramona Marfievici; Amy L. Murphy; Gian Pietro Picco; Federico Ossi; Francesca Cagnacci,2013,2013 IEEE 10th International Conference on Mobile Ad-Hoc and Sensor Systems,proceedings-article,IEEE,,,565-573,,52,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""outdoor"", ""embedded""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 124, ""api_score"": 25.232512, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 123}]"
,10.1016/j.measurement.2023.112926,https://doi.org/10.1016/j.measurement.2023.112926,A multi-sensor fusion positioning approach for indoor mobile robot using factor graph,Liyang Zhang; Xingyu Wu; Rui Gao; Lei Pan; Qian Zhang,2023,Measurement,journal-article,Elsevier BV,216,,112926,112926,51,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor"", ""nav""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 137, ""api_score"": 24.962801, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 136}]"
,10.1109/jsen.2006.870156,https://doi.org/10.1109/jsen.2006.870156,CMOS Monolithic Metal–Oxide Gas Sensor Microsystems,D. Barrettino; M. Graf; S. Taschini; S. Hafizovic; C. Hagleitner; A. Hierlemann,2006,IEEE Sensors Journal,journal-article,Institute of Electrical and Electronics Engineers (IEEE),6,2,276-286,,51,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 213, ""api_score"": 22.56142, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 212}]"
,10.3390/s19102399,https://doi.org/10.3390/s19102399,Maximizing Coverage Quality with Budget Constrained in Mobile Crowd-Sensing Network for Environmental Monitoring Applications,Jiaoyan Chen; Jingsen Yang,2019,Sensors,journal-article,MDPI AG,19,10,2399,,47,9,particulate_air_quality,"[""particulate_air_quality""]",False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""sensor""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 344, ""api_score"": 16.970783, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 343}]"
,10.1016/j.snb.2012.04.083,https://doi.org/10.1016/j.snb.2012.04.083,UV-activated room temperature metal oxide based gas sensor attached with reflector,Jianbo Sun; Jing Xu; Yingshuo Yu; Peng Sun; Fengmin Liu; Geyu Lu,2012,Sensors and Actuators B: Chemical,journal-article,Elsevier BV,169,,291-296,,47,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 497, ""api_score"": 20.515339, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 496}]"
,10.1016/j.measurement.2018.07.078,https://doi.org/10.1016/j.measurement.2018.07.078,A sensor-to-segment calibration method for motion capture system based on low cost MIMU,Namchol Choe; Hongyu Zhao; Sen Qiu; Yongguk So,2019,Measurement,journal-article,Elsevier BV,131,,490-500,,46,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""calib"", ""sensor"", ""embedded""]",1,"[{""query_id"": ""Q04"", ""query_rank"": 226, ""api_score"": 24.185875, ""raw_file"": ""raw_crossref\\Q04_low_cost_particle_calibration.json"", ""raw_item_index"": 225}]"
,10.3390/s18103264,https://doi.org/10.3390/s18103264,Research on a Mixed Gas Recognition and Concentration Detection Algorithm Based on a Metal Oxide Semiconductor Olfactory System Sensor Array,Yonghui Xu; Xi Zhao; Yinsheng Chen; Wenjie Zhao,2018,Sensors,journal-article,MDPI AG,18,10,3264,,46,9,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 332, ""api_score"": 21.509033, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 331}]"
,10.1109/sas.2017.7894056,https://doi.org/10.1109/sas.2017.7894056,Temperature and humidity calibration of a low-cost wireless dust sensor for real-time monitoring,Hannaneh Hojaiji; Haik Kalantarian; Alex A. T. Bui; Christine E. King; Majid Sarrafzadeh,2017,2017 IEEE Sensors Applications Symposium (SAS),proceedings-article,IEEE,,,1-6,,45,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""calib"", ""sensor"", ""embedded""]",1,"[{""query_id"": ""Q04"", ""query_rank"": 332, ""api_score"": 22.752268, ""raw_file"": ""raw_crossref\\Q04_low_cost_particle_calibration.json"", ""raw_item_index"": 331}]"
,10.1109/led.2019.2914271,https://doi.org/10.1109/led.2019.2914271,A Low Power Cantilever-Based Metal Oxide Semiconductor Gas Sensor,Dongcheng Xie; Dongliang Chen; Shufeng Peng; Yujie Yang; Lei Xu; Feng Wu,2019,IEEE Electron Device Letters,journal-article,Institute of Electrical and Electronics Engineers (IEEE),40,7,1178-1181,,44,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 438, ""api_score"": 20.775984, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 437}]"
,10.3390/s120100429,https://doi.org/10.3390/s120100429,Sensor Fusion of Monocular Cameras and Laser Rangefinders for Line-Based Simultaneous Localization and Mapping (SLAM) Tasks in Autonomous Mobile Robots,Xinzheng Zhang; Ahmad B. Rad; Yiu-Kwong Wong,2012,Sensors,journal-article,MDPI AG,12,1,429-452,,43,9,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""sensor"", ""nav""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 302, ""api_score"": 22.741636, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 301}]"
,10.1016/s0925-4005(03)00166-7,https://doi.org/10.1016/s0925-4005(03)00166-7,Current/voltage characteristics of a semiconductor metal oxide gas sensor,Stephanie Pitcher; Jeremy A. Thiele; Huilin Ren; John F. Vetelino,2003,Sensors and Actuators B: Chemical,journal-article,Elsevier BV,93,1-3,454-462,,42,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 434, ""api_score"": 20.788214, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 433}]"
,10.1016/j.talanta.2023.124442,https://doi.org/10.1016/j.talanta.2023.124442,Engineering sensitive gas sensor based on MOF-derived hollow metal-oxide semiconductor heterostructures,Sili Yi; Wei Shi; Xin Yang; Zufu Yao,2023,Talanta,journal-article,Elsevier BV,258,,124442,124442,41,9,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""env"", ""gas"", ""sensor""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 118, ""api_score"": 23.456106, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 117}]"
